Sample_num,Clarks,Coopers,FinalClass,CHECK WITH CLARK,COMPLETED,fname,ModelClass,ModelConf,FinalClass_filled
2069,"Consolidated Barren (rocks, salt pans)","Consolidated Barren (rocks, salt pans)",Consolidated Barren (rocks salt pans),,,og_shp_imagesCopy/2069.png,Consolidated Barren (rocks salt pans),0.9965255856513977,Consolidated Barren (rocks salt pans)
2070,"Consolidated Barren (rocks, salt pans)","Consolidated Barren (rocks, salt pans)",Consolidated Barren (rocks salt pans),,,og_shp_imagesCopy/2070.png,Consolidated Barren (rocks salt pans),0.993178129196167,Consolidated Barren (rocks salt pans)
2109,Mixed or Not Classified,Natural Grassland,Natural Grassland,yes,,og_shp_imagesCopy/2109.png,Natural Grassland,0.9761897325515747,Natural Grassland
2111,Mixed or Not Classified,Natural Grassland,Natural Grassland,,,og_shp_imagesCopy/2111.png,Natural Grassland,0.9658371806144714,Natural Grassland
2154,Natural Grassland,Natural Grassland,Natural Grassland,,,og_shp_imagesCopy/2154.png,Annual Crops (e.g wheat),0.4657754898071289,Natural Grassland
2185,Natural Wooded Land,Natural Wooded Land,Natural Wooded Land,yes,,og_shp_imagesCopy/2185.png,Natural Wooded Land,0.9997327923774719,Natural Wooded Land
2191,Planted Forest,Mixed or Not Classified,Mixed or Not Classified,yes,,og_shp_imagesCopy/2191.png,Mixed or Not Classified,0.9896344542503357,Mixed or Not Classified
2192,Planted Forest,Planted Forest,Natural Wooded Land,yes,,og_shp_imagesCopy/2192.png,Natural Wooded Land,0.9335255026817322,Natural Wooded Land
2222,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2222.png,Waterbodies,0.9872286319732666,Waterbodies
2226,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2226.png,Waterbodies,0.996959924697876,Waterbodies
2238,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2238.png,Waterbodies,0.9931622743606567,Waterbodies
2240,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2240.png,Waterbodies,0.9981527924537659,Waterbodies
2241,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2241.png,Waterbodies,0.9815086722373962,Waterbodies
2248,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2248.png,Waterbodies,0.9944347739219666,Waterbodies
2252,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2252.png,Waterbodies,0.983942449092865,Waterbodies
2257,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2257.png,Waterbodies,0.999415397644043,Waterbodies
2260,Waterbodies,Waterbodies,Waterbodies,yes,,og_shp_imagesCopy/2260.png,Waterbodies,0.9971320629119873,Waterbodies
2267,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2267.png,Waterbodies,0.9968438148498535,Waterbodies
2269,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2269.png,Waterbodies,0.9988081455230713,Waterbodies
2275,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2275.png,Waterbodies,0.9981527924537659,Waterbodies
2277,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2277.png,Waterbodies,0.9987315535545349,Waterbodies
2279,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2279.png,Waterbodies,0.9981527924537659,Waterbodies
2285,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2285.png,Waterbodies,0.971068263053894,Waterbodies
2289,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2289.png,Waterbodies,0.9923311471939087,Waterbodies
2291,Waterbodies,Waterbodies,Waterbodies,yes,,og_shp_imagesCopy/2291.png,Waterbodies,0.9861021041870117,Waterbodies
2292,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2292.png,Waterbodies,0.9993327260017395,Waterbodies
2294,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2294.png,Waterbodies,0.9991826415061951,Waterbodies
2295,Waterbodies,Waterbodies,Waterbodies,,,og_shp_imagesCopy/2295.png,Waterbodies,0.9996680021286011,Waterbodies
2301,Waterbodies,,Waterbodies,,,og_shp_imagesCopy/2301.png,Waterbodies,0.9679741263389587,Waterbodies
2304,Waterbodies,,Waterbodies,,,og_shp_imagesCopy/2304.png,Waterbodies,0.9993466734886169,Waterbodies
2307,Waterbodies,,Waterbodies,,,og_shp_imagesCopy/2307.png,Waterbodies,0.9988600015640259,Waterbodies
2312,Waterbodies,,Waterbodies,,,og_shp_imagesCopy/2312.png,Waterbodies,0.9998946189880371,Waterbodies
2319,Waterbodies,,Waterbodies,,,og_shp_imagesCopy/2319.png,Waterbodies,0.9981325268745422,Waterbodies
2331,Waterbodies,,Waterbodies,,,og_shp_imagesCopy/2331.png,Waterbodies,0.9981527924537659,Waterbodies
2335,Waterbodies,,Waterbodies,yes,,og_shp_imagesCopy/2335.png,Waterbodies,0.994504988193512,Waterbodies
2340,Waterbodies,,Waterbodies,,,og_shp_imagesCopy/2340.png,Waterbodies,0.9981527924537659,Waterbodies
2343,Waterbodies,,Waterbodies,,,og_shp_imagesCopy/2343.png,Waterbodies,0.999915599822998,Waterbodies
2344,Waterbodies,,Waterbodies,,,og_shp_imagesCopy/2344.png,Waterbodies,0.9981527924537659,Waterbodies
2352,Unconsolidated Barren,,Mixed or Not Classified,yes,,og_shp_imagesCopy/2352.png,Mixed or Not Classified,0.9998680353164673,Mixed or Not Classified
2360,Mixed or Not Classified,,Mixed or Not Classified,yes,,og_shp_imagesCopy/2360.png,Mixed or Not Classified,0.9998276233673096,Mixed or Not Classified
2373,"Consolidated Barren (rocks, salt pans)",,Consolidated Barren (rocks salt pans),,,og_shp_imagesCopy/2373.png,Consolidated Barren (rocks salt pans),0.9812063574790955,Consolidated Barren (rocks salt pans)
2375,Mixed or Not Classified,,Consolidated Barren (rocks salt pans),yes,,og_shp_imagesCopy/2375.png,Consolidated Barren (rocks salt pans),0.9954785704612732,Consolidated Barren (rocks salt pans)
2378,Mixed or Not Classified,,Mixed or Not Classified,,,og_shp_imagesCopy/2378.png,Mixed or Not Classified,0.9996052384376526,Mixed or Not Classified
2389,Mixed or Not Classified,,Consolidated Barren (rocks salt pans),yes,,og_shp_imagesCopy/2389.png,Consolidated Barren (rocks salt pans),0.9762401580810547,Consolidated Barren (rocks salt pans)
2392,"Consolidated Barren (rocks, salt pans)",,Consolidated Barren (rocks salt pans),,,og_shp_imagesCopy/2392.png,Consolidated Barren (rocks salt pans),0.9981062412261963,Consolidated Barren (rocks salt pans)
2474,Wetlands,,Wetlands,yes,,og_shp_imagesCopy/2474.png,Wetlands,0.9839540719985962,Wetlands
2475,Shrubs,,Natural Wooded Land,,,og_shp_imagesCopy/2475.png,Natural Wooded Land,0.9121423363685608,Natural Wooded Land
2515,Mixed or Not Classified,,Natural Wooded Land,yes,,og_shp_imagesCopy/2515.png,Natural Wooded Land,0.9942544102668762,Natural Wooded Land
2535,Shrubs,,Natural Wooded Land,yes,,og_shp_imagesCopy/2535.png,Waterbodies,0.5956959128379822,Natural Wooded Land
2556,Shrubs,,Natural Wooded Land,yes,,og_shp_imagesCopy/2556.png,Natural Wooded Land,0.9970034956932068,Natural Wooded Land
2612,Natural Wooded Land,,Natural Wooded Land,yes,,og_shp_imagesCopy/2612.png,Natural Wooded Land,0.9655387997627258,Natural Wooded Land
2625,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/2625.png,Natural Wooded Land,0.9670113921165466,Natural Wooded Land
2727,Shrubs,,Natural Wooded Land,yes,,og_shp_imagesCopy/2727.png,Natural Wooded Land,0.9948847889900208,Natural Wooded Land
2751,Shrubs,,Natural Wooded Land,,,og_shp_imagesCopy/2751.png,Natural Wooded Land,0.9937467575073242,Natural Wooded Land
2783,Mixed or Not Classified,,Mixed or Not Classified,,,og_shp_imagesCopy/2783.png,Mixed or Not Classified,0.9946190118789673,Mixed or Not Classified
2789,Waterbodies,,Waterbodies,,,og_shp_imagesCopy/2789.png,Waterbodies,0.9994970560073853,Waterbodies
2794,Waterbodies,,Waterbodies,,,og_shp_imagesCopy/2794.png,Waterbodies,0.9936627149581909,Waterbodies
2827,"Permanent Crops (e.g., vineyard)",,Permanent Crops (e.g. vineyard),,,og_shp_imagesCopy/2827.png,Permanent Crops (e.g. vineyard),0.9999779462814331,Permanent Crops (e.g. vineyard)
2828,"Permanent Crops (e.g., vineyard)",,Permanent Crops (e.g. vineyard),,,og_shp_imagesCopy/2828.png,Permanent Crops (e.g. vineyard),0.9999986886978149,Permanent Crops (e.g. vineyard)
2844,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/2844.png,Natural Wooded Land,0.9998940229415894,Natural Wooded Land
2845,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/2845.png,Natural Wooded Land,0.9985246062278748,Natural Wooded Land
2846,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/2846.png,Natural Wooded Land,0.9988584518432617,Natural Wooded Land
2847,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/2847.png,Natural Wooded Land,0.995031476020813,Natural Wooded Land
2849,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/2849.png,Natural Wooded Land,0.9734808206558228,Natural Wooded Land
2852,Natural Grassland,,Natural Grassland,,,og_shp_imagesCopy/2852.png,Shrubs,0.3247665464878082,Natural Grassland
2853,Planted Forest,,Planted Forest,,FIRST,og_shp_imagesCopy/2853.png,Planted Forest,0.9959255456924438,Planted Forest
2856,"Permanent Crops (e.g., vineyard)",,Permanent Crops (e.g. vineyard),,,og_shp_imagesCopy/2856.png,Permanent Crops (e.g. vineyard),0.998594343662262,Permanent Crops (e.g. vineyard)
2937,Annual Crops (e.g wheat),,Unconsolidated Barren,,,og_shp_imagesCopy/2937.png,Unconsolidated Barren,0.7781547904014587,Unconsolidated Barren
2950,Annual Crops (e.g wheat),,Permanent Crops (e.g. vineyard),,,og_shp_imagesCopy/2950.png,Permanent Crops (e.g. vineyard),0.9987314343452454,Permanent Crops (e.g. vineyard)
3187,Annual Crops (e.g wheat),,Permanent Crops (e.g. vineyard),,,og_shp_imagesCopy/3187.png,Permanent Crops (e.g. vineyard),0.9990719556808472,Permanent Crops (e.g. vineyard)
3401,Natural Grassland,,Natural Wooded Land,,,og_shp_imagesCopy/3401.png,Natural Wooded Land,0.9361119866371155,Natural Wooded Land
3405,Natural Grassland,,Natural Wooded Land,,,og_shp_imagesCopy/3405.png,Wetlands,0.600607693195343,Natural Wooded Land
3414,Natural Grassland,,Natural Wooded Land,,,og_shp_imagesCopy/3414.png,Natural Wooded Land,0.9631096720695496,Natural Wooded Land
3415,Natural Grassland,,Wetlands,,,og_shp_imagesCopy/3415.png,Wetlands,0.9066510200500488,Wetlands
3467,Mixed or Not Classified,,Built-up,,,og_shp_imagesCopy/3467.png,Built-up,0.9999598264694214,Built-up
3468,Built-up,,Built-up,,,og_shp_imagesCopy/3468.png,Built-up,0.9999896287918091,Built-up
3471,Mixed or Not Classified,,Natural Wooded Land,,,og_shp_imagesCopy/3471.png,Natural Wooded Land,0.9845826625823975,Natural Wooded Land
3472,Natural Grassland,,Natural Grassland,yes,,og_shp_imagesCopy/3472.png,Natural Grassland,0.9329158663749695,Natural Grassland
3479,Natural Wooded Land,,Natural Wooded Land,yes,,og_shp_imagesCopy/3479.png,Natural Wooded Land,0.9860298037528992,Natural Wooded Land
3490,Built-up,,Built-up,,,og_shp_imagesCopy/3490.png,Built-up,0.9999557733535767,Built-up
3632,"Consolidated Barren (rocks, salt pans)",,Consolidated Barren (rocks salt pans),,,og_shp_imagesCopy/3632.png,Consolidated Barren (rocks salt pans),0.9942424893379211,Consolidated Barren (rocks salt pans)
3802,Built-up,,Built-up,,,og_shp_imagesCopy/3802.png,Built-up,0.9557847380638123,Built-up
4934,Built-up,,Built-up,,,og_shp_imagesCopy/4934.png,Built-up,0.9999988079071045,Built-up
4935,Built-up,,Built-up,,,og_shp_imagesCopy/4935.png,Built-up,0.9992126226425171,Built-up
4936,Built-up,,Built-up,,,og_shp_imagesCopy/4936.png,Built-up,0.9990027546882629,Built-up
4937,Built-up,,Built-up,,,og_shp_imagesCopy/4937.png,Built-up,0.9938991069793701,Built-up
4938,Built-up,,Built-up,,,og_shp_imagesCopy/4938.png,Built-up,0.9979584217071533,Built-up
4939,Mixed or Not Classified,,Mixed or Not Classified,,,og_shp_imagesCopy/4939.png,Mixed or Not Classified,0.998583197593689,Mixed or Not Classified
4953,Built-up,,Built-up,,,og_shp_imagesCopy/4953.png,Built-up,0.9958070516586304,Built-up
4954,Built-up,,Built-up,,,og_shp_imagesCopy/4954.png,Built-up,0.9998754262924194,Built-up
5388,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5388.png,Planted Forest,0.998529314994812,Planted Forest
5389,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5389.png,Planted Forest,0.9999607801437378,Planted Forest
5396,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5396.png,Planted Forest,0.9994057416915894,Planted Forest
5403,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5403.png,Planted Forest,0.9994305968284607,Planted Forest
5421,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5421.png,Planted Forest,0.9987001419067383,Planted Forest
5422,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5422.png,Planted Forest,0.9986948370933533,Planted Forest
5464,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5464.png,Planted Forest,0.9958594441413879,Planted Forest
5564,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5564.png,Natural Wooded Land,0.49097761511802673,Planted Forest
5568,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5568.png,Planted Forest,0.9540826082229614,Planted Forest
5579,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5579.png,Planted Forest,0.9562162756919861,Planted Forest
5600,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5600.png,Planted Forest,0.9996862411499023,Planted Forest
5613,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5613.png,Planted Forest,0.9994397759437561,Planted Forest
5623,Built-up,,Built-up,,,og_shp_imagesCopy/5623.png,Built-up,0.9999635219573975,Built-up
5635,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5635.png,Planted Forest,0.9994238615036011,Planted Forest
5678,Built-up,,Built-up,,,og_shp_imagesCopy/5678.png,Built-up,0.9997771382331848,Built-up
5679,Built-up,,Built-up,,,og_shp_imagesCopy/5679.png,Built-up,0.9999986886978149,Built-up
5686,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5686.png,Planted Forest,0.9925628304481506,Planted Forest
5696,Built-up,,Built-up,,,og_shp_imagesCopy/5696.png,Built-up,0.9999814033508301,Built-up
5697,Built-up,,Built-up,,,og_shp_imagesCopy/5697.png,Built-up,0.9949586987495422,Built-up
5698,Built-up,,Built-up,,,og_shp_imagesCopy/5698.png,Built-up,0.9997298121452332,Built-up
5700,Built-up,,Built-up,,,og_shp_imagesCopy/5700.png,Built-up,0.9974862337112427,Built-up
5701,Built-up,,Built-up,,,og_shp_imagesCopy/5701.png,Built-up,0.999650239944458,Built-up
5702,Mixed or Not Classified,,Mixed or Not Classified,,,og_shp_imagesCopy/5702.png,Mixed or Not Classified,0.5444055795669556,Mixed or Not Classified
5707,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5707.png,Planted Forest,0.9997676014900208,Planted Forest
5709,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5709.png,Planted Forest,0.9997568726539612,Planted Forest
5710,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5710.png,Planted Forest,0.9931443929672241,Planted Forest
5713,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5713.png,Planted Forest,0.9998437166213989,Planted Forest
5724,Built-up,,Built-up,,,og_shp_imagesCopy/5724.png,Built-up,0.9999998807907104,Built-up
5725,Built-up,,Built-up,,,og_shp_imagesCopy/5725.png,Built-up,0.999788224697113,Built-up
5740,Built-up,,Built-up,,,og_shp_imagesCopy/5740.png,Built-up,0.9996811151504517,Built-up
5741,Built-up,,Built-up,,,og_shp_imagesCopy/5741.png,Built-up,0.9018357396125793,Built-up
5772,Mixed or Not Classified,,Natural Wooded Land,,,og_shp_imagesCopy/5772.png,Natural Wooded Land,0.9861490726470947,Natural Wooded Land
5773,Built-up,,Built-up,,,og_shp_imagesCopy/5773.png,Built-up,0.9998807907104492,Built-up
5774,Built-up,,Built-up,,,og_shp_imagesCopy/5774.png,Built-up,0.9999816417694092,Built-up
5777,Built-up,,Built-up,,,og_shp_imagesCopy/5777.png,Built-up,0.9986705780029297,Built-up
5786,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5786.png,Natural Wooded Land,0.9954947233200073,Natural Wooded Land
5787,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5787.png,Natural Wooded Land,0.997582197189331,Natural Wooded Land
5790,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5790.png,Wetlands,0.8587630391120911,Natural Wooded Land
5791,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5791.png,Natural Wooded Land,0.9885509610176086,Natural Wooded Land
5797,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5797.png,Natural Wooded Land,0.9838903546333313,Natural Wooded Land
5802,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5802.png,Natural Wooded Land,0.9600757360458374,Natural Wooded Land
5841,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5841.png,Natural Wooded Land,0.9994391798973083,Natural Wooded Land
5866,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5866.png,Natural Wooded Land,0.9695950746536255,Natural Wooded Land
5879,Built-up,,Built-up,,,og_shp_imagesCopy/5879.png,Built-up,0.9999794960021973,Built-up
5880,Built-up,,Built-up,,,og_shp_imagesCopy/5880.png,Built-up,0.9926846027374268,Built-up
5881,Built-up,,Built-up,,,og_shp_imagesCopy/5881.png,Built-up,0.9999551773071289,Built-up
5882,Built-up,,Built-up,,,og_shp_imagesCopy/5882.png,Built-up,0.9990519881248474,Built-up
5885,"Permanent Crops (e.g., vineyard)",,Permanent Crops (e.g. vineyard),,,og_shp_imagesCopy/5885.png,Permanent Crops (e.g. vineyard),0.994403600692749,Permanent Crops (e.g. vineyard)
5886,"Permanent Crops (e.g., vineyard)",,Permanent Crops (e.g. vineyard),,,og_shp_imagesCopy/5886.png,Permanent Crops (e.g. vineyard),0.9999845027923584,Permanent Crops (e.g. vineyard)
5887,"Permanent Crops (e.g., vineyard)",,Permanent Crops (e.g. vineyard),,,og_shp_imagesCopy/5887.png,Permanent Crops (e.g. vineyard),0.9816707372665405,Permanent Crops (e.g. vineyard)
5888,Built-up,,Built-up,,,og_shp_imagesCopy/5888.png,Built-up,0.9998843669891357,Built-up
5889,Mixed or Not Classified,,Mixed or Not Classified,yes,,og_shp_imagesCopy/5889.png,Built-up,0.9782187342643738,Mixed or Not Classified
5900,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5900.png,Natural Wooded Land,0.9384546875953674,Natural Wooded Land
5902,Built-up,,Built-up,,,og_shp_imagesCopy/5902.png,Built-up,0.9996742010116577,Built-up
5903,Mixed or Not Classified,,Mixed or Not Classified,yes,,og_shp_imagesCopy/5903.png,Mixed or Not Classified,0.9917933344841003,Mixed or Not Classified
5916,Built-up,,Built-up,yes,,og_shp_imagesCopy/5916.png,Built-up,0.9965096116065979,Built-up
5917,Mixed or Not Classified,,Mixed or Not Classified,yes,,og_shp_imagesCopy/5917.png,Built-up,0.42643359303474426,Mixed or Not Classified
5918,Mixed or Not Classified,,Natural Grassland,,,og_shp_imagesCopy/5918.png,Natural Grassland,0.96233731508255,Natural Grassland
5919,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5919.png,Natural Wooded Land,0.9819437265396118,Natural Wooded Land
5926,Mixed or Not Classified,,Natural Grassland,,,og_shp_imagesCopy/5926.png,Natural Grassland,0.979634702205658,Natural Grassland
5929,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5929.png,Natural Wooded Land,0.9842836856842041,Natural Wooded Land
5931,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5931.png,Natural Wooded Land,0.9992176294326782,Natural Wooded Land
5932,Mixed or Not Classified,,Natural Wooded Land,,,og_shp_imagesCopy/5932.png,Natural Wooded Land,0.9827017188072205,Natural Wooded Land
5933,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5933.png,Natural Wooded Land,0.9906908273696899,Natural Wooded Land
5935,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5935.png,Natural Wooded Land,0.9968915581703186,Natural Wooded Land
5936,Natural Grassland,,Natural Grassland,,,og_shp_imagesCopy/5936.png,Natural Grassland,0.9829537868499756,Natural Grassland
5937,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5937.png,Natural Wooded Land,0.7924620509147644,Natural Wooded Land
5938,Mixed or Not Classified,,Mixed or Not Classified,yes,,og_shp_imagesCopy/5938.png,Mixed or Not Classified,0.9310256242752075,Mixed or Not Classified
5939,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5939.png,Planted Forest,0.3700242340564728,Natural Wooded Land
5941,Natural Wooded Land,,Natural Wooded Land,,,og_shp_imagesCopy/5941.png,Planted Forest,0.5714246034622192,Natural Wooded Land
5943,Mixed or Not Classified,,Mixed or Not Classified,,,og_shp_imagesCopy/5943.png,Mixed or Not Classified,0.9984558820724487,Mixed or Not Classified
5953,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5953.png,Planted Forest,0.9980681538581848,Planted Forest
5957,Planted Forest,,Planted Forest,,,og_shp_imagesCopy/5957.png,Planted Forest,0.9935821890830994,Planted Forest
5991,Built-up,,Built-up,,,og_shp_imagesCopy/5991.png,Built-up,0.9990426898002625,Built-up
